Callsign, AircraftType, Departure, Destination, SpawnTime, DespawnTime,Flight Time, Info, TA, RA, !BOOM!,,,,,,,,,
ETD781,B772,KLAS,LEBL,86154.54,97687.86,192.2,59,89,0,0,,,,,,,,,
TAP923,A332,KPWM,LGAV,86835.18,97716,181.3,54,329,54,0,,,,,,,,,
DLH947,B78X,KDSM,LPPT,86924.04,97716,179.9,80,129,0,0,,,,,,,,,
DAL965,B788,KSMF,VECC,86356.98,97773,190.3,153,208,129,0,,,,,,,,,
DLH417,B744,CYYR,OYAA,87242.22,97827,176.4,69,0,0,0,,,,,,,,,
ETD279,B772,CYFC,OMDB,87336.6,97839.24,175,253,0,0,0,,,,,,,,,
TAP735,B788,KICT,UKLL,86424.24,97879.44,190.9,12,56,2,0,,,,,,,,,
BAW354,B789,KSTL,DAAG,87448.38,97930.92,174.7,120,100,0,0,,,,,,,,,
UAE258,B748,KBGR,DAAG,87746.94,97957.26,170.2,30,31,109,0,,,,,,,,,
IBE629,B744,CYYZ,VILK,87541.2,98001.78,174.3,77,95,109,0,,,,,,,,,
SAS80,B763,CYXU,OKBK,86515.38,98003.64,191.5,0,0,0,0,,,,,,,,,
SAS933,A332,KICT,LIRF,86605.14,98008.44,190.1,254,159,5,0,,,,,,,,,
VIR171,B748,KBGR,UKBB,87700.44,98015.76,171.9,46,94,0,0,,,,,,,,,
ETD486,B789,CYTZ,OERK,87401.88,98023.14,177,189,105,0,0,,,,,,,,,
IBE751,B748,KSJC,FAOR,88141.02,98054.76,165.2,0,0,0,0,,,,,,,,,
UAL585,B788,CYMX,LSZH,87425.22,98067.84,177.4,216,553,2,0,,,,,,,,,
VIR639,A339,KBGR,LFMN,86244.36,98094.06,197.5,349,17,0,0,,,,,,,,,
AAL700,B788,CYMX,LFLL,86809.98,98114.7,188.4,148,346,1,0,,,,,,,,,
AAL206,A332,MMPR,EHAM,87037.56,98114.7,184.6,163,498,4,0,,,,,,,,,
TSC436,B763,KBIS,DAAG,86084.04,98128.74,200.7,115,4,0,0,,,,,,,,,
UAL147,B789,CYQB,OTHH,87173.76,98128.74,182.6,0,0,0,0,,,,,,,,,
SWR150,B763,KDTW,DNMM,87060.24,98134.38,184.6,0,0,0,0,,,,,,,,,
EIN42,B788,KTUS,DAKK,87264.72,98147.58,181.4,189,5,0,0,,,,,,,,,
DLH932,A332,CYYT,DNAA,87150.36,98154,183.4,215,793,14,0,,,,,,,,,
SWR864,A333,KTUS,VOBL,86651.64,98167.26,191.9,463,2,0,0,,,,,,,,,
TSC572,A35K,KRNO,VIDP,86673.06,98227.26,192.6,44,212,6,0,,,,,,,,,
SAS666,B788,KPHL,GMMX,86401.14,98252.52,197.5,6,18,8,0,,,,,,,,,
TAP717,B763,KICT,LJLJ,87082.32,98259.06,186.3,159,64,73,0,,,,,,,,,
AFR598,A339,KGEG,EBBR,87562.44,98266.5,178.4,627,186,3,0,,,,,,,,,
SWR764,A359,CYYT,ORBI,89068.2,98293.38,153.8,162,140,27,0,,,,,,,,,
UAE106,B77W,MMPR,OIKB,87861.84,98340,174.6,3,9,14,0,,,,,,,,,
BAW109,A332,CYYC,OJAI,87014.4,98385.78,189.5,383,5,0,0,,,,,,,,,
UAE876,B77L,CYFC,OPIS,88024.74,98466.12,174,43,115,156,0,,,,,,,,,
THY827,A35K,KDCA,LSZH,87220.74,98472.66,187.5,326,8,1,0,,,,,,,,,
TAP599,A333,KMSY,VGHS,87288.12,98499.66,186.9,474,74,8,0,,,,,,,,,
TAP945,B763,CYWG,ORER,86992.98,98505.6,191.9,44,60,73,0,,,,,,,,,
DLH551,B772,KIAD,LFPG,88164.36,98513.76,172.5,178,172,3,0,,,,,,,,,
DAL972,B788,MMGL,UTAA,87585.72,98526.84,182.4,97,74,188,0,,,,,,,,,
SWR485,A333,KSAN,EDDM,86970,98540.04,192.8,175,1,0,0,,,,,,,,,
AFR778,A343,KDTW,EBBR,86946.42,98571.84,193.8,131,1185,59,0,,,,,,,,,
TAP30,B772,CYQX,VILK,87885.96,98585.82,178.3,18,78,0,0,,,,,,,,,
SWR113,B772,CYHM,OIII,87771.36,98617.8,180.8,321,286,23,0,,,,,,,,,
TSC410,B789,CYQR,OEJN,87379.38,98625.96,187.4,0,0,1,0,,,,,,,,,
TAP354,A332,CYFB,UKLL,86901.84,98639.1,195.6,419,228,37,0,,,,,,,,,
TSC629,B789,KSYR,OTHH,86854.92,98659.68,196.7,0,1033,285,0,,,,,,,,,
LOT610,A333,KBDL,VOHS,87198.66,98672.52,191.2,651,222,0,0,,,,,,,,,
THY350,B789,MMUN,LYBE,88423.14,98698.56,171.3,93,512,65,0,,,,,,,,,
TAP927,A35K,KRNO,UAII,87726.54,98743.5,183.6,171,308,90,0,,,,,,,,,
UAL539,B77W,KBUF,GMML,87931.68,98758.32,180.4,61,533,47,0,,,,,,,,,
DAL575,B772,CYYC,OBBI,86765.28,98763.9,200,297,251,21,0,,,,,,,,,
LOT471,A359,KOMA,DTTA,88399.2,98770.44,172.9,107,465,1,0,,,,,,,,,
SWR977,B789,KSFO,OYAA,87608.16,98810.64,186.7,104,166,105,0,,,,,,,,,
UAL794,A35K,KALB,FIMP,88235.82,98830.2,176.6,275,473,96,0,,,,,,,,,
DLH549,A332,MMPR,FLLS,87840.3,98856.3,183.6,219,53,95,0,,,,,,,,,
AAL526,B77W,CYMX,LCLK,88097.4,98856.36,179.3,137,387,258,0,,,,,,,,,
IBE922,B788,KLIT,EDDF,87310.56,98862.84,192.5,353,8,17,0,,,,,,,,,
IBE553,A333,CYXX,UTAA,88047.9,98875.26,180.5,68,34,5,0,,,,,,,,,
BAW212,A333,KATL,VEBS,87654.6,98883.36,187.1,348,21,31,0,,,,,,,,,
VIR834,B764,KLIT,OKBK,87357,98889.96,192.2,0,0,0,0,,,,,,,,,
SAS871,A339,MMCS,LPPT,87678.9,98889.96,186.9,222,53,26,0,,,,,,,,,
DLH165,B788,KPDX,UAII,87517.44,98934.42,190.3,226,61,141,0,,,,,,,,,
BAW332,B77L,CYLW,LDZA,88875.96,98960.64,168.1,215,619,56,0,,,,,,,,,
AFR59,A359,KFAR,LBSF,88305.6,98967.18,177.7,19,61,0,0,,,,,,,,,
UAL477,A339,KDLH,EPKK,88003.2,99046.26,184.1,705,83,0,0,,,,,,,,,
SAS739,B789,CYSJ,UAII,87471,99052.86,193,0,0,1,0,,,,,,,,,
AFR704,A388,KBOI,DGAA,89019.84,99060.36,167.3,0,0,0,0,,,,,,,,,
DAL327,B788,MMPR,OTBD,87631.44,99146.1,191.9,0,1,0,0,,,,,,,,,
VIR65,A339,KSFO,LPPT,88352.16,99146.1,179.9,127,70,0,0,,,,,,,,,
DLH933,B789,CYMX,UTAA,88447.5,99192.66,179.1,161,122,4,0,,,,,,,,,
AFR413,B77W,MMMX,OERK,88188.36,99204.78,183.6,147,177,165,0,,,,,,,,,
TSC813,A35K,CYFC,LEBL,87955.68,99231,187.9,0,43,3,0,,,,,,,,,
DLH992,A35K,CYYT,LDZA,88947,99256.26,171.8,302,81,228,0,,,,,,,,,
THY334,B788,KPBI,LHBP,88543.62,99289.8,179.1,83,298,252,0,,,,,,,,,
DLH491,B788,CYTZ,OIMM,88258.38,99296.28,184,321,117,2,0,,,,,,,,,
ETD114,A359,KLGA,EHAM,88612.02,99296.28,178.1,205,161,0,0,,,,,,,,,
EIN372,A359,CYVR,DAAG,88519.32,99317.4,180,79,91,3,0,,,,,,,,,
SAS226,B789,KDEN,ORER,88282.56,99341.64,184.3,291,353,378,0,,,,,,,,,
UAE586,A359,KSTL,EDDB,88924.8,99393.9,174.5,206,170,101,0,,,,,,,,,
TAP968,B788,KSEA,HAAB,88328.88,99393.9,184.4,434,423,67,0,,,,,,,,,
SAS591,B77W,MMTJ,UTSS,88071.3,99413.4,189,574,0,2,0,,,,,,,,,
THY315,B77W,KGEG,EPKK,88755.6,99446.4,178.2,17,44,11,0,,,,,,,,,
TSC985,B788,CYOW,UTSS,88778.76,99486.06,178.5,170,272,13,0,,,,,,,,,
ETD364,A333,KOMA,FACT,87908.22,99505.8,193.3,171,428,356,0,,,,,,,,,
VIR70,B772,KALB,LDZA,88375.8,99624.3,187.5,381,37,83,0,,,,,,,,,
ETD315,A339,KPBI,OMSJ,87792.72,99630.9,197.3,386,39,74,0,,,,,,,,,
UAE216,B772,KMCO,DTTA,88804.98,99630.96,180.4,60,0,0,0,,,,,,,,,
UAL247,A339,CYXX,OISS,89288.4,99664.44,172.9,32,0,0,0,,,,,,,,,
BAW223,B748,KSYR,OTHH,89118.6,99704.76,176.4,0,0,0,0,,,,,,,,,
TSC712,B763,CYYR,LSGG,88213.5,99717.84,191.7,0,0,0,0,,,,,,,,,
AAL898,A388,KDLH,OIII,88590.48,99723.66,185.6,0,0,0,0,,,,,,,,,
TSC527,A339,CYQX,OEAB,88470.96,99764.16,188.2,874,269,496,0,,,,,,,,,
TSC198,B772,KMIA,FAOR,88493.04,99783.96,188.2,373,112,26,0,,,,,,,,,
DLH671,B788,CYYZ,OBBI,88732.2,99808.98,184.6,20,19,46,0,,,,,,,,,
LOT442,B772,KMSN,OEJN,89093.52,99808.98,178.6,13,104,5,0,,,,,,,,,
DAL36,B789,KGEG,UTAA,88683.84,99822.06,185.6,89,103,0,0,,,,,,,,,
AFR677,A339,KBNA,DAAG,87980.04,99828.66,197.5,473,278,184,0,,,,,,,,,
LOT944,B77W,KPHX,EDDH,89263.74,99882.66,177,38,73,0,0,,,,,,,,,
ETD624,B788,CYVR,OEDF,87815.88,99909.06,201.6,106,62,117,0,,,,,,,,,
UAE397,B789,KDSM,LPPD,89561.52,99960.12,173.3,30,65,0,0,,,,,,,,,
UAL425,B772,CYUL,ORBI,89215.08,99993.9,179.6,154,0,0,0,,,,,,,,,
LOT514,B77W,KMSN,OMDB,89814.3,99993.9,169.7,0,0,0,0,,,,,,,,,
LOT341,B763,CYEG,LCLK,88899.3,100006.74,185.1,0,0,0,0,,,,,,,,,
TAP605,B77W,MMMY,GMML,89862.84,100013.28,169.2,61,437,41,0,,,,,,,,,
AFR915,B748,KMSP,VILK,89710.86,100013.28,171.7,0,0,0,0,,,,,,,,,
UAE133,B789,KBIS,LPPD,89050.68,100019.7,182.8,82,429,3,0,,,,,,,,,
AFR955,B789,KSAN,OEDF,90839.46,100053.6,153.6,50,93,0,0,,,,,,,,,
IBE672,B789,CYWG,EHAM,88662.36,100093.8,190.5,88,103,1,0,,,,,,,,,
ETD678,B772,MMPR,LYBE,89166.42,100113.66,182.5,0,0,0,0,,,,,,,,,
BAW630,B789,KSEA,OYSN,89239.5,100132.92,181.6,57,124,17,0,,,,,,,,,
THY410,A35K,CYYC,LBSF,89761.2,100164.78,173.4,97,263,23,0,,,,,,,,,
UAE607,B77W,KFNT,VOCI,89338.14,100210.86,181.2,0,0,2,0,,,,,,,,,
EIN847,A35K,KMCI,FLLS,89510.16,100219.2,178.5,26,93,1,0,,,,,,,,,
VIR581,B77W,KBDL,VOCI,88638,100246.02,193.5,131,254,19,0,,,,,,,,,
KLM722,A333,MMPR,OPIS,89413.74,100258.08,180.7,126,2,1,0,,,,,,,,,
UAL480,A339,KMSY,FACT,88972.2,100270.26,188.3,1,0,0,0,,,,,,,,,
THY820,B772,KSFO,GVAC,89536.38,100297.32,179.3,13,87,3,0,,,,,,,,,
DAL528,B77W,KPDX,LZIB,89141.04,100309.44,186.1,133,307,137,0,,,,,,,,,
VIR655,A332,KRNO,OMDB,88565.22,100309.44,195.7,159,0,0,0,,,,,,,,,
DLH740,B763,CYYJ,HAAB,88851.48,100315.92,191.1,0,0,0,0,,,,,,,,,
TAP572,B772,KPHL,FLKK,88995.72,100376.58,189.7,51,0,0,0,,,,,,,,,
TAP456,B772,KPWM,OPIS,89437.14,100383.12,182.4,1,116,1,0,,,,,,,,,
UAL948,B77W,CYSJ,OEDF,90016.02,100410.24,173.2,193,34,1,0,,,,,,,,,
THY578,B763,CYUL,OPLA,89461.2,100424.22,182.7,0,0,0,0,,,,,,,,,
SAS242,B788,KLGA,EDDF,88827.54,100424.22,193.3,115,296,248,0,,,,,,,,,
EIN499,B744,KLGA,OMDB,90758.1,100648.8,164.8,0,0,0,0,,,,,,,,,
AFR841,A359,KBIL,VABB,90227.28,100648.8,173.7,179,476,117,0,,,,,,,,,
TSC45,B78X,KSMF,OYAA,89685.66,100648.86,182.7,357,0,0,0,,,,,,,,,
IBE271,A333,CYYZ,OERK,90120,100687.5,176.1,14,5,4,0,,,,,,,,,
SAS995,B788,KTUS,OMDB,89638.02,100687.5,184.2,172,15,3,0,,,,,,,,,
KLM85,B772,KLGA,LROP,89966.58,100687.5,178.7,79,1,9,0,,,,,,,,,
TSC299,B77W,CYXY,VOHS,89913.54,100722.54,180.2,51,282,0,0,,,,,,,,,
BAW717,B772,CYQM,VOHS,89362.62,100728.18,189.4,541,28,10,0,,,,,,,,,
KLM292,B789,KBIS,OEJN,90622.74,100760.82,169,237,473,117,0,,,,,,,,,
SWR142,B772,KPHX,LIRF,89786.4,100793.52,183.5,310,4,0,0,,,,,,,,,
TAP192,B77W,KSJC,OIKB,90436.32,100865.46,173.8,259,147,7,0,,,,,,,,,
UAE683,A332,KSJC,UKBB,88710.9,100872.9,202.7,632,169,245,0,,,,,,,,,
SAS223,A339,KBWI,OPIS,89487,100899.06,190.2,502,74,124,0,,,,,,,,,
UAE714,B789,KBOI,FACT,89388.42,100899.06,191.8,247,108,3,0,,,,,,,,,
TSC322,B789,KFNT,ORBI,90044.34,100899.06,180.9,155,127,4,0,,,,,,,,,
SAS238,B77W,CYTZ,DNKN,90594.06,100952.46,172.6,0,0,0,0,,,,,,,,,
UAL929,A346,CYYR,EDDB,90093.96,100972.26,181.3,329,0,0,0,,,,,,,,,
AAL440,B77W,KMIA,UKBB,90461.58,100977.66,175.3,717,171,36,0,,,,,,,,,
IBE427,A359,CYYC,FLKK,90276.54,101018.04,179,42,228,25,0,,,,,,,,,
UAL684,A333,KDCA,FBSK,89585.88,101062.98,191.3,244,3,0,0,,,,,,,,,
ETD226,B77L,KLAX,VGHS,90356.88,101110.68,179.2,0,102,9,0,,,,,,,,,
KLM743,A333,KGEG,HAAB,89190.84,101136.78,199.1,222,27,46,0,,,,,,,,,
TSC266,A359,KFLL,FLLS,90328.86,101149.26,180.3,485,116,93,0,,,,,,,,,
DAL192,B77W,KCLT,UTAA,91460.04,101149.26,161.5,55,114,1,0,,,,,,,,,
ETD504,B772,KBDL,HRYR,90407.4,101191.2,179.7,0,0,0,0,,,,,,,,,
UAE382,B78X,CYUL,DAOR,89737.8,101196.78,191,1048,6,0,0,,,,,,,,,
BAW528,B763,MMMY,FAOR,89312.34,101208.72,198.3,0,0,0,0,,,,,,,,,
DLH930,B788,KGRR,OJAI,90067.68,101216.28,185.8,50,190,4,0,,,,,,,,,
ETD379,B789,CYXU,LSZH,89662.26,101262.9,193.3,233,287,106,0,,,,,,,,,
DAL522,A333,KLIT,VIDP,90249.6,101283.48,183.9,195,35,24,0,,,,,,,,,
BAW154,B788,KIAD,VOCI,90381.18,101328.36,182.5,23,189,3,0,,,,,,,,,
SWR253,A359,KRNO,VOHS,89992.68,101353.38,189.3,13,51,2,0,,,,,,,,,
TSC54,B789,KDLH,LKPR,90171.54,101353.38,186.4,0,0,0,0,,,,,,,,,
BAW401,A388,MMZP,VGHS,91692.96,101419.32,162.1,0,0,0,0,,,,,,,,,
EIN228,B78X,KGRR,LFPG,91173.6,101425.8,170.9,1,0,0,0,,,,,,,,,
ETD605,B77W,KSYR,FAOR,91087.8,101440.8,172.5,11,80,1,0,,,,,,,,,
AFR791,A359,CYYR,OEAB,90949.14,101472.66,175.4,0,599,6,0,,,,,,,,,
DLH562,B748,KSAN,LPPD,90893.88,101473.56,176.3,60,112,4,0,,,,,,,,,
DLH716,B748,CYYJ,FAOR,91144.62,101493.6,172.5,48,139,0,0,,,,,,,,,
KLM390,B748,KFLL,OEJN,91663.26,101493.6,163.8,11,58,2,0,,,,,,,,,
BAW865,B78X,CYVR,OEAB,90730.26,101499.84,179.5,0,0,0,0,,,,,,,,,
EIN720,B763,KSAN,LGAV,90648.9,101512.86,181.1,0,0,0,0,,,,,,,,,
BAW820,B788,KPWM,VOHS,90145.32,101520.36,189.6,129,155,0,0,,,,,,,,,
DLH317,A339,CYXX,OJAI,89839.8,101526.84,194.8,2,10,1,0,,,,,,,,,
TSC649,A35K,KMSN,OPIS,91116.6,101559.06,174,103,391,41,0,,,,,,,,,
TAP465,B744,KGRR,FBSK,90574.26,101599.2,183.7,47,158,4,0,,,,,,,,,
IBE335,A359,CYYJ,OEAB,90813.3,101599.26,179.8,240,0,0,0,,,,,,,,,
SWR699,B789,KBOI,OYSN,90488.64,101599.26,185.2,386,329,3,0,,,,,,,,,
EIN937,A332,KMIA,DIAP,89610.24,101631.66,200.4,176,337,86,0,,,,,,,,,
AFR589,B77W,KOMA,DIAP,91032.84,101697.84,177.8,38,146,1,0,,,,,,,,,
TSC102,B788,CYHM,FWKI,90198.48,101712.06,191.9,111,354,170,0,,,,,,,,,
EIN405,A339,KPHL,LIMC,91259.7,101744.46,174.7,0,0,0,0,,,,,,,,,
DAL93,B772,KMKE,DTTA,90674.94,101750.4,184.6,0,0,0,0,,,,,,,,,
ETD918,B788,KDTW,LWSK,89941.2,101790.48,197.5,93,449,230,0,,,,,,,,,
SWR141,B764,KMCI,VOBL,90301.74,101837.46,192.3,0,0,0,0,,,,,,,,,
IBE20,B788,KFAR,DAAG,89888.34,101849.46,199.4,83,184,189,0,,,,,,,,,
SAS166,B772,CYQT,EDDF,90977.94,101947.56,182.8,32,0,0,0,,,,,,,,,
UAE49,A35K,CYXY,DAKK,91518,101947.56,173.8,163,553,3,0,,,,,,,,,
VIR599,A346,KBDL,GMML,91401,101947.56,175.8,118,0,0,0,,,,,,,,,
LOT970,B789,KBIS,LZIB,91006.8,101981.34,182.9,11,1,2,0,,,,,,,,,
ETD599,B77W,KMHT,FLLS,91813.56,101994.66,169.7,14,659,192,0,,,,,,,,,
THY421,A333,KMHT,EDDP,90867.66,102027.12,186,358,293,4,0,,,,,,,,,
KLM314,B763,KJAX,GMMN,90515.7,102027.12,191.9,0,0,0,0,,,,,,,,,
VIR551,A359,KBTV,VGHS,91059.78,102094.86,183.9,94,226,105,0,,,,,,,,,
BAW243,A359,KMSY,LSGG,91783.8,102094.86,171.9,39,458,80,0,,,,,,,,,
TSC513,B772,KICT,UKBB,90922.74,102266.28,189.1,207,0,0,0,,,,,,,,,
BAW976,A359,CYMX,VOCI,91937.7,102317.58,173,19,173,0,0,,,,,,,,,
THY655,B788,MMCS,DTTJ,90704.82,102325.26,193.7,195,151,92,0,,,,,,,,,
BAW889,A339,KSMF,LZIB,90785.22,102402.06,193.6,49,104,92,0,,,,,,,,,
AFR994,B752,KPWM,OMSJ,90540.78,102402.06,197.7,373,100,2,0,,,,,,,,,
SAS447,A359,KCLT,DAOR,91346.94,102427.86,184.7,27,172,0,0,,,,,,,,,
BAW776,B789,KDCA,LOWW,91429.2,102475.26,184.1,1,1,0,0,,,,,,,,,
BAW465,B748,KSEA,EDDL,92663.4,102481.86,163.6,0,0,0,0,,,,,,,,,
SWR369,A388,MMUN,DNKN,91575.66,102488.34,181.9,0,0,0,0,,,,,,,,,
SAS754,B763,KSMF,FACT,91201.68,102507.84,188.4,0,0,0,0,,,,,,,,,
LOT547,B772,KCHS,VILK,91548.6,102566.76,183.6,0,0,0,0,,,,,,,,,
TSC108,B748,KSYR,VABB,92932.26,102606.84,161.2,56,0,0,0,,,,,,,,,
AAL579,B77W,KMSN,FWKI,91285.86,102627.6,189,90,189,4,0,,,,,,,,,
TAP736,B77L,CYMX,FLLS,92059.2,102634.2,176.3,14,142,1,0,,,,,,,,,
BAW349,B763,CYXY,UTTT,91634.34,102640.74,183.4,0,0,0,0,,,,,,,,,
UAL696,B77L,MMAS,LBSF,91843.44,102659.76,180.3,83,132,1,0,,,,,,,,,
ETD41,A359,KPBI,VOCI,91905,102772.92,181.1,258,37,3,0,,,,,,,,,
VIR143,A359,KDTW,VIDP,91873.8,102785.88,181.9,0,0,0,0,,,,,,,,,
AAL919,A333,CYSJ,FAOR,91487.94,102877.26,189.8,0,0,0,0,,,,,,,,,
SWR644,B748,CYYJ,VEBS,92830.62,102877.26,167.4,11,88,3,0,,,,,,,,,
SWR954,B788,KGRR,UTTT,91228.86,102890.04,194.4,76,99,4,0,,,,,,,,,
KLM213,A332,CYFB,LJLJ,91372.98,102903.12,192.2,102,159,4,0,,,,,,,,,
TSC756,A332,CYXY,OLBA,91605.54,102903.96,188.3,21,71,0,0,,,,,,,,,
EIN274,B789,KMSO,VGHS,92243.94,102938.34,178.2,5,4,3,0,,,,,,,,,
LOT710,B744,KFAR,UTSB,92504.88,102982.26,174.6,165,137,5,0,,,,,,,,,
SAS243,A359,KMSO,LKPR,92697.9,102989.76,171.5,0,0,0,0,,,,,,,,,
KLM339,A333,KGRR,OEDF,92215.14,103153.98,182.3,1,0,0,0,,,,,,,,,
BAW758,B764,CYZF,OMSJ,92181.54,103167,183.1,45,289,18,0,,,,,,,,,
AFR601,A339,CYYG,ORBI,92729.88,103226.76,174.9,190,0,1,0,,,,,,,,,
UAE356,B788,CYOW,LFLL,92121,103325.7,186.7,98,0,0,0,,,,,,,,,
AAL826,B748,CYXY,VEBS,93036.06,103358.4,172,0,0,0,0,,,,,,,,,
AFR758,A332,KSTL,OEDF,91723.2,103409.46,194.8,64,100,159,0,,,,,,,,,
THY290,A332,MMUN,EDDH,92436.72,103416.12,183,113,48,0,0,,,,,,,,,
LOT900,B763,KRNO,OLBA,91998.42,103450.8,190.9,45,343,18,0,,,,,,,,,
TSC392,A333,KRNO,LCLK,92307.66,103456.2,185.8,286,27,1,0,,,,,,,,,
TSC817,B772,KATL,FSIA,91753.68,103470.96,195.3,53,3,0,0,,,,,,,,,
SAS860,B788,KMSP,UTSS,92281.02,103502.64,187,0,0,0,0,,,,,,,,,
VIR37,A332,KSAN,GMMN,92160.12,103509.18,189.2,114,168,214,0,,,,,,,,,
KLM204,A35K,KMCI,LPPT,92091.12,103523.22,190.5,86,814,2,0,,,,,,,,,
BAW712,B772,KMCI,OJAI,92403.42,103547.58,185.7,98,53,32,0,,,,,,,,,
LOT443,B764,KSYR,GVAC,91315.98,103554.18,204,31,79,0,0,,,,,,,,,
TSC765,A359,KGRR,OYAA,93140.28,103587.78,174.1,51,350,6,0,,,,,,,,,
IBE647,B789,CYYZ,EDDF,92469.3,103626.18,185.9,66,89,76,0,,,,,,,,,
UAL466,B789,CYQX,DNMM,93074.1,103640.94,176.1,69,143,15,0,,,,,,,,,
EIN651,B789,KMCO,DNAA,92032.08,103674.3,194,50,225,44,0,,,,,,,,,
VIR264,B77W,MMZP,VABB,92343.72,103730.22,189.8,96,137,7,0,,,,,,,,,
DAL577,B77W,KDSM,VOMM,92634.3,103736.7,185,38,189,1,0,,,,,,,,,
DLH512,B744,KPBI,DTTA,93764.88,103815.24,167.5,0,0,0,0,,,,,,,,,
KLM372,B789,KDTW,LSGG,93463.44,103952.46,174.8,42,248,0,0,,,,,,,,,
AFR650,A332,CYQX,VOHS,92532.72,103958.76,190.4,1,3,23,0,,,,,,,,,
TSC150,A332,KROC,GMMN,91965,103958.76,199.9,190,56,40,0,,,,,,,,,
TSC754,B772,CYQR,LFPG,92599.2,103986.6,189.8,124,58,0,0,,,,,,,,,
AAL902,B77W,KCHS,OEDF,93211.14,104103.18,181.5,121,423,69,0,,,,,,,,,
UAL255,A339,KFAR,FACT,93283.2,104149.86,181.1,0,0,0,0,,,,,,,,,
UAE808,B789,CYMX,OISS,93005.34,104149.86,185.7,0,0,0,0,,,,,,,,,
BAW868,A359,KLGA,OPLA,94037.58,104170.2,168.9,194,186,31,0,,,,,,,,,
UAL662,A333,KFLL,OJAI,92799,104188.98,189.8,220,46,16,0,,,,,,,,,
UAL918,B788,CYXX,ORBI,93427.2,104234.4,180.1,97,0,1,0,,,,,,,,,
UAL893,A332,CYYJ,DNAA,92967.06,104240.04,187.9,393,64,53,0,,,,,,,,,
SAS291,B789,CYXE,DAKK,93392.46,104261.58,181.2,157,86,6,0,,,,,,,,,
SAS991,B789,KCLT,ORER,93355.14,104268,181.9,889,0,0,0,,,,,,,,,
AFR964,A35K,CYVR,UKLL,93253.08,104268,183.6,708,0,0,0,,,,,,,,,
AAL996,A359,KTPA,VOCI,93957.12,104280.18,172.1,51,622,71,0,,,,,,,,,
LOT49,A339,KCLT,OEJN,92567.4,104286.66,195.3,49,30,12,0,,,,,,,,,
LOT713,A359,KCLT,LSGG,93501.9,104404.98,181.7,5,14,2,0,,,,,,,,,
SWR625,A339,CYYG,LJLJ,93319.8,104426.46,185.1,0,0,0,0,,,,,,,,,
SWR356,A332,KDTW,FAOR,92864.46,104439.18,192.9,180,24,85,0,,,,,,,,,
TSC159,B789,KSEA,UKBB,94157.82,104439.18,171.4,54,60,6,0,,,,,,,,,
DAL739,A359,CYQR,UTSB,93544.86,104458.5,181.9,198,216,36,0,,,,,,,,,
AAL202,B763,KBTV,OKBK,92371.68,104536.86,202.8,0,0,0,0,,,,,,,,,
IBE600,B772,CYLW,LIRF,93688.32,104549.64,181,14,0,0,0,,,,,,,,,
AAL543,B744,KLAX,DAAG,94075.74,104601.84,175.4,0,0,0,0,,,,,,,,,
BAW201,A333,KMCI,DTTA,94000.38,104641.8,177.4,49,397,3,0,,,,,,,,,
AFR232,B763,KSTL,EDDF,92899.68,104641.8,195.7,0,0,0,0,,,,,,,,,
EIN582,B788,MMGL,UTSS,94199.04,104694.96,174.9,91,355,3,0,,,,,,,,,
AAL607,A333,KBGR,VOHS,93805.14,104805.6,183.3,0,0,0,0,,,,,,,,,
BAW414,B789,KSYR,EDDB,94362.6,104928.78,176.1,2,0,0,0,,,,,,,,,
UAE678,B789,KMKE,LSGG,93921.54,104935.26,183.6,0,0,0,0,,,,,,,,,
AFR631,A359,KRNO,LROP,93884.34,104969.88,184.8,0,0,0,0,,,,,,,,,
TSC729,B77W,KMHT,EPKK,93574.68,104982.9,190.1,17,59,50,0,,,,,,,,,
SAS58,B788,KDLH,VABB,93724.74,104989.5,187.7,38,272,3,0,,,,,,,,,
LOT956,A35K,CYSJ,GVAC,94619.7,104995.98,172.9,1,0,1,0,,,,,,,,,
AFR92,B789,KBWI,VEBS,93842.34,104995.98,185.9,0,0,1,0,,,,,,,,,
TAP546,B772,KFNT,EPKK,93109.5,105061.32,199.2,82,0,0,0,,,,,,,,,
TAP489,B764,KLGA,FAOR,92765.4,105153.78,206.5,0,0,0,0,,,,,,,,,
DLH204,B748,CYXU,UTSB,95116.08,105166.8,167.5,0,0,0,0,,,,,,,,,
LOT736,A388,KIAD,EDDL,94845.6,105173.4,172.1,0,0,0,0,,,,,,,,,
ETD891,B788,KSYR,FWKI,93177,105247.14,201.2,39,295,1,0,,,,,,,,,
UAE899,A339,KSFO,OPIS,93613.74,105279,194.4,0,1,0,0,,,,,,,,,
VIR149,B788,KDLH,VOHS,93651.06,105312.66,194.4,0,0,0,0,,,,,,,,,
UAL359,A35K,CYTZ,FSIA,94794.06,105489.06,178.3,22,43,3,0,,,,,,,,,
DLH913,A339,MMMX,EPWA,94887.3,105503.16,176.9,0,0,0,0,,,,,,,,,
LOT697,A333,KFAR,OYSN,94531.08,105528.24,183.3,0,0,0,0,,,,,,,,,
SAS603,A332,KLIT,OJAI,94324.26,105548.82,187.1,34,0,0,0,,,,,,,,,
AFR760,B789,CYYC,LPPD,94574.94,105561.84,183.1,52,295,0,0,,,,,,,,,
SAS116,B789,KSEA,FAOR,94489.92,105581.34,184.9,31,168,3,0,,,,,,,,,
