Callsign, AircraftType, Departure, Destination, SpawnTime, DespawnTime,Flight Time, Info, TA, RA, !BOOM!,,,,,,,,,
DLH9,B763,KSTL,DTTJ,9272.82,21361.14,201.5,0,0,0,0,,,,,,,,,
IBE633,B789,CYQB,OERK,9623.22,21375.18,195.9,0,0,0,0,,,,,,,,,
THY724,A332,KLIT,EIDW,10013.1,21388.32,189.6,0,0,0,0,,,,,,,,,
KLM632,B763,MMUN,EGMC,10530.18,21433.86,181.7,0,0,0,0,,,,,,,,,
BAW856,A359,KFAR,VABB,10325.82,21461.16,185.6,0,0,0,0,,,,,,,,,
THY348,B748,CYYG,LSZH,10617.3,21521.28,181.7,0,0,0,0,,,,,,,,,
TAP19,A332,CYVR,ESMS,10858.2,21528.78,177.8,0,0,0,0,,,,,,,,,
AFR762,B78X,KPBI,EDDH,10591.86,21550.02,182.6,0,0,0,0,,,,,,,,,
AAL952,B789,CYQX,EBBR,10682.16,21595.98,181.9,0,0,0,0,,,,,,,,,
AAL64,B77W,CYLW,ZSPD,10839.48,21641.76,180,0,0,0,0,,,,,,,,,
SWR354,B789,KJAX,LHBP,11210.16,21674.34,174.4,0,0,0,0,,,,,,,,,
TAP214,B789,MMZP,EFHK,11439.12,21674.34,170.6,0,0,0,0,,,,,,,,,
THY429,B772,KSYR,ENGM,11230.32,21680.94,174.2,0,0,0,0,,,,,,,,,
ETD838,A332,KALB,ZBAA,10435.74,21694.98,187.7,0,0,0,0,,,,,,,,,
ETD473,B744,KSYR,LCLK,10416.18,21707.88,188.2,0,0,0,0,,,,,,,,,
DAL394,B772,KSEA,OMAA,10382.64,21746.4,189.4,0,0,0,0,,,,,,,,,
TSC549,B763,KBDL,VOHS,9243.78,21759.54,208.6,0,0,0,0,,,,,,,,,
UAE698,A332,CYFB,LOWW,10878.72,21787.62,181.8,0,0,0,0,,,,,,,,,
ETD8,A35K,KOKC,OYAA,10446,21793.26,189.1,0,0,0,0,,,,,,,,,
IBE152,B788,KOKC,VABB,9987.9,21819.36,197.2,0,0,0,0,,,,,,,,,
AFR474,B748,MMCS,EGKK,11778.3,21833.4,167.6,0,0,0,0,,,,,,,,,
KLM146,A339,KPBI,UTSS,10349.04,21833.46,191.4,0,0,0,0,,,,,,,,,
KLM952,B744,CYHM,EPKK,11397.66,21885.9,174.8,0,0,0,0,,,,,,,,,
EIN104,A339,MMZP,ESSA,11335.56,21898.02,176,0,0,0,0,,,,,,,,,
