Callsign, AircraftType, Departure, Destination, SpawnTime, DespawnTime,Flight Time, Info, TA, RA, !BOOM!,,,,,,,,,
EIN353,A359,LFPO,CYYT,50553.72,54441.36,64.8,0,0,0,0,,,,,,,,,
BAW334,B77L,OTHH,MUHA,50680.08,54441.36,62.7,1,0,1,0,,,,,,,,,
KLM864,A333,EHAM,MMCL,43452.6,54511.38,184.3,0,0,0,0,,,,,,,,,
KLM284,A35K,EDDB,TBPB,44161.08,54543.9,173,0,0,0,0,,,,,,,,,
THY950,B748,VECC,KBWI,47321.28,54566.28,120.8,13,2,0,0,,,,,,,,,
TSC357,B748,LSGG,MMMY,46884.6,54566.28,128,6,1,0,0,,,,,,,,,
AAL212,B789,VOMM,KMIA,43755.42,54602.76,180.8,0,0,0,0,,,,,,,,,
TAP543,B748,EDDL,KCLT,44801.4,54751.26,165.8,0,0,0,0,,,,,,,,,
DAL202,B788,LIPZ,KROC,44111.58,54786.18,177.9,0,0,0,0,,,,,,,,,
VIR363,B748,ZGGG,KJAX,44340.36,54811.26,174.5,5,0,0,0,,,,,,,,,
TAP441,A388,OTHH,TJSJ,44930.88,54838.32,165.1,0,0,0,0,,,,,,,,,
DLH628,A388,OMAA,KCHS,44418.54,54899.28,174.7,0,0,0,0,,,,,,,,,
TAP782,B77W,OERK,CYYR,44035.32,54915.18,181.3,0,0,0,0,,,,,,,,,
ETD148,B772,EGLL,KCLT,43704.3,54960.96,187.6,0,0,0,0,,,,,,,,,
LOT839,B763,RJTT,CYYR,43177.2,54977.76,196.7,0,0,0,0,,,,,,,,,
KLM985,B763,VECC,KCLT,48914.46,54980.58,101.1,7,1,0,0,,,,,,,,,
IBE801,B763,ZSPD,KBDL,48477.96,54990.24,108.5,4,1,0,0,,,,,,,,,
DLH332,B752,EDDH,KBDL,43300.56,55036.68,195.6,1,0,0,0,,,,,,,,,
ETD895,A333,UUDD,MMMX,44569.38,55099.14,175.5,1,0,0,0,,,,,,,,,
LOT634,A333,RJTT,MYNN,46182.3,55099.14,148.6,0,0,0,0,,,,,,,,,
UAE186,B772,EGCC,MMGL,44467.74,55212.18,179.1,0,0,0,0,,,,,,,,,
UAL593,A332,RJGG,KPHL,44443.56,55240.08,179.9,0,0,0,0,,,,,,,,,
AAL637,B78X,VECC,KLGA,44545.08,55247.64,178.4,0,0,0,0,,,,,,,,,
SAS339,B772,EBBR,KDCA,43983.18,55358.58,189.6,0,0,0,0,,,,,,,,,
ETD50,B763,UUDD,KFLL,43731.18,55382.76,194.2,0,0,0,0,,,,,,,,,
THY868,A35K,EGCC,CYYT,44853.84,55452.78,176.6,0,0,0,0,,,,,,,,,
ETD149,B788,RJBB,MYNN,44009.1,55505.04,191.6,0,0,0,0,,,,,,,,,
EIN481,B789,WIII,KCLT,45428.52,55537.5,168.5,0,0,0,0,,,,,,,,,
AAL323,B77W,UUDD,MYNN,44983.26,55591.98,176.8,0,0,0,0,,,,,,,,,
SWR855,B772,VOBL,KMIA,44289.12,55610.58,188.7,0,0,0,0,,,,,,,,,
KLM770,B744,LEMD,KDCA,44904.66,55649.82,179.1,0,0,0,0,,,,,,,,,
KLM261,A333,ZGGG,KMCO,45008.52,55681.44,177.9,0,0,0,0,,,,,,,,,
BAW403,A346,LTFM,MUHA,44750.1,55781.28,183.9,0,0,0,0,,,,,,,,,
EIN589,B764,EGKK,KLGA,44188.44,55795.26,193.4,0,0,0,0,,,,,,,,,
AAL357,A339,LEPA,KIAD,50344.14,55828.86,91.4,16,0,0,0,,,,,,,,,
TSC259,B77W,EGBB,CYYT,45668.46,55828.86,169.3,8,0,1,0,,,,,,,,,
AFR631,B77W,RJGG,MMUN,54081.78,55841.1,29.3,0,0,0,0,,,,,,,,,
SAS382,B77W,EGKK,CYQX,46018.5,55849.32,163.8,1,0,1,0,,,,,,,,,
TSC539,B789,OEJN,KBNA,45296.28,55895.1,176.6,0,0,0,0,,,,,,,,,
DAL260,B748,RKSS,MMCS,45454.68,55940.1,174.8,0,0,0,0,,,,,,,,,
UAE597,B788,LSZH,KIAD,45218.76,56017.2,180,0,0,0,0,,,,,,,,,
THY396,A359,LTFJ,MDSD,45193.62,56043.6,180.8,0,0,0,0,,,,,,,,,
VIR782,B78X,EGKK,MMUN,45641.22,56089.26,174.1,1,0,0,0,,,,,,,,,
KLM738,A35K,EDDB,KSYR,45169.14,56094.9,182.1,0,0,0,0,,,,,,,,,
TSC10,B77W,LFLL,KFLL,54318,56134.98,30.3,13,1,0,0,,,,,,,,,
AAL68,A35K,VOMM,MMZP,54441.3,56148.06,28.4,0,1,0,0,,,,,,,,,
UAL944,B763,VABB,MMUN,45034.56,56161.26,185.4,0,0,0,0,,,,,,,,,
SWR16,A333,ULLI,KJFK,45322.56,56187.42,181.1,0,0,0,0,,,,,,,,,
SWR974,B77W,OERK,MTPP,52075.38,56311.38,70.6,0,1,0,0,,,,,,,,,
EIN214,B77W,LSGG,KBUF,45560.28,56326.26,179.4,34,0,0,0,,,,,,,,,
BAW11,B77W,LSZH,MMPR,51759.84,56326.26,76.1,0,1,0,0,,,,,,,,,
KLM956,A339,ZGGG,CYYT,45140.46,56359.8,187,4,0,0,0,,,,,,,,,
LOT937,B748,VOBL,KTPA,46293.66,56456.04,169.4,0,0,0,0,,,,,,,,,
EIN939,A332,EGLL,KJFK,52347.42,56528.46,69.7,0,0,0,0,,,,,,,,,
ETD925,A333,WIII,KSYR,49527.66,56540.7,116.9,1,0,0,0,,,,,,,,,
THY369,B788,UUDD,MKJP,50181.54,56548.2,106.1,1,1,0,0,,,,,,,,,
UAL112,B772,ZUUU,KCHS,45721.08,56548.2,180.5,9,0,0,0,,,,,,,,,
DLH82,B788,LFPG,KJAX,52404.36,56574.3,69.5,0,1,0,0,,,,,,,,,
DAL418,B772,LSZH,MYNN,45939.18,56600.22,177.7,0,0,0,0,,,,,,,,,
THY489,A388,RJGG,KMCO,46684.38,56772.18,168.1,0,0,0,0,,,,,,,,,
UAE449,B789,EDDL,TBPB,45587.1,56772.24,186.4,0,0,0,0,,,,,,,,,
UAL690,B789,VOBL,TTPP,45855.18,56812.5,182.6,33,0,0,0,,,,,,,,,
UAE608,B772,WIII,MKJP,45694.38,56923.38,187.2,3,0,0,0,,,,,,,,,
BAW427,B772,LSGG,MYNN,46459.14,56964.42,175.1,0,0,0,0,,,,,,,,,
DLH608,B772,RJGG,MUHA,46573.86,57074.64,175,0,0,0,0,,,,,,,,,
THY368,A359,EDDF,MYNN,46488.12,57081.84,176.6,0,0,0,0,,,,,,,,,
AAL109,A333,RJTT,KFLL,48745.62,57160.44,140.2,11,0,1,0,,,,,,,,,
TSC648,B77W,VIDP,MMMX,46046.7,57160.44,185.2,0,0,1,0,,,,,,,,,
AAL219,A333,WSSS,MDPC,49160.16,57174.42,133.6,5,0,1,0,,,,,,,,,
EIN130,A35K,OTHH,KMIA,46970.34,57200.34,170.5,0,0,0,0,,,,,,,,,
DAL720,B77L,EGBB,KCLT,45614.16,57239.7,193.8,1,0,0,0,,,,,,,,,
VIR476,A35K,ZBAA,KPHL,47352.6,57252.72,165,0,0,1,0,,,,,,,,,
LOT539,B77L,EGCC,KMSY,46854.6,57358.44,175.1,0,0,0,0,,,,,,,,,
BAW770,B772,VABB,MMCL,46741.68,57436.74,178.3,0,0,0,0,,,,,,,,,
SAS69,B77W,LIPZ,MMMX,46431.24,57449.04,183.6,1,0,0,0,,,,,,,,,
VIR492,A332,ZSPD,MMGL,46265.4,57482.64,187,30,0,0,0,,,,,,,,,
DAL608,A333,ZSPD,TBPB,46914.48,57514.44,176.7,0,0,0,0,,,,,,,,,
SWR930,A388,RJGG,KCHS,47623.32,57581.58,166,0,0,0,0,,,,,,,,,
VIR717,A333,EDDF,KBNA,46711.86,57685.92,182.9,9,0,0,0,,,,,,,,,
AFR485,A359,RKSI,KMIA,47262.36,57726.12,174.4,0,0,0,0,,,,,,,,,
VIR457,B789,VIDP,MDPC,47291.52,57797.1,175.1,1,0,0,0,,,,,,,,,
THY176,B789,VOBL,MUHA,47445.12,57958.98,175.2,0,0,0,0,,,,,,,,,
VIR331,B763,ZGGG,KBNA,46102.2,57965.58,197.7,0,0,0,0,,,,,,,,,
TSC985,B772,EGKK,MDPC,47028.84,57971.22,182.4,0,0,0,0,,,,,,,,,
THY884,A35K,LIRF,KMSY,47090.58,58091.58,183.4,0,0,0,0,,,,,,,,,
BAW312,A388,LEMD,MMCL,48183.78,58143.78,166,0,0,0,0,,,,,,,,,
BAW209,B78X,LEBL,KMIA,47115.72,58176.48,184.3,0,0,0,0,,,,,,,,,
SWR911,B78X,LSZH,KATL,47561.76,58329.66,179.5,0,0,0,0,,,,,,,,,
VIR298,B763,WMKK,MMPR,45882.18,58336.08,207.6,0,0,0,0,,,,,,,,,
AFR583,B744,ZSPD,MMZP,47174.64,58341.6,186.1,0,0,0,0,,,,,,,,,
SAS158,B763,EBBR,KALB,47056.8,58367.88,188.5,0,0,0,0,,,,,,,,,
BAW400,A339,WMKK,KPBI,51966.24,58447.44,108,1,0,0,0,,,,,,,,,
THY353,A35K,LEPA,MMMX,52521.3,58460.64,99,41,3,0,0,,,,,,,,,
SAS937,B789,RKSI,MMAS,52294.32,58474.38,103,0,1,0,0,,,,,,,,,
DAL247,A332,LIMC,MMAS,47470.98,58486.44,183.6,0,0,0,0,,,,,,,,,
BAW111,A339,OMAA,KALB,47653.92,58598.1,182.4,0,0,0,0,,,,,,,,,
THY723,B788,LFPO,KJAX,47591.58,58598.76,183.5,0,0,0,0,,,,,,,,,
BAW492,B772,EDDH,MYNN,47412.36,58795.56,189.7,0,0,0,0,,,,,,,,,
EIN883,B744,UUDD,MKJS,48881.94,58907.34,167.1,0,0,0,0,,,,,,,,,
LOT653,A333,EGKK,MMMY,48412.62,58912.02,175,10,0,0,0,,,,,,,,,
IBE525,B763,VABB,KROC,47684.4,59107.08,190.4,0,0,0,0,,,,,,,,,
DAL533,A339,OMAA,KTPA,51919.62,59113.56,119.9,0,0,0,0,,,,,,,,,
AAL515,B77L,VECC,TBPB,53988.6,59113.62,85.4,0,0,0,0,,,,,,,,,
DLH9,A359,LEBL,KBNA,48643.98,59141.04,175,5,0,0,0,,,,,,,,,
EIN65,B78X,LIRF,KALB,47870.46,59214.48,189.1,0,0,0,0,,,,,,,,,
LOT591,B789,LSGG,MMMY,48509.88,59233.2,178.7,1,0,0,0,,,,,,,,,
UAE487,B77W,RJBB,KLGA,48444.42,59252.76,180.1,8,0,0,0,,,,,,,,,
DLH427,B77W,LEMD,KMSY,47531.04,59343.6,196.9,0,0,0,0,,,,,,,,,
UAE237,B789,LFMN,TBPB,48121.14,59355.78,187.2,0,0,1,0,,,,,,,,,
SWR558,B748,EDDH,MMUN,49596.84,59461.98,164.4,0,0,0,0,,,,,,,,,
TSC121,B772,LTFM,KBWI,48984.48,59516.16,175.5,0,0,0,0,,,,,,,,,
SAS648,A359,OMAA,KCHS,49375.92,59606.58,170.5,0,0,0,0,,,,,,,,,
KLM378,B77W,LEBL,KALB,49305.24,59697.9,173.2,2,0,0,0,,,,,,,,,
TAP429,B788,ULLI,KALB,54834.48,59974.32,85.7,0,1,0,0,,,,,,,,,
ETD434,A332,VTBS,KMSY,54653.46,59986.62,88.9,0,1,0,0,,,,,,,,,
UAE480,A339,WMKK,CYYR,48248.1,60058.38,196.8,2,0,0,0,,,,,,,,,
DAL899,A333,EGCC,KROC,52235.64,60105.18,131.2,2,0,0,0,,,,,,,,,
AAL70,B788,EDDL,KDCA,52946.4,60118.08,119.5,0,1,0,0,,,,,,,,,
SAS966,B772,EHAM,TJSJ,49449.36,60181.5,178.9,0,0,0,0,,,,,,,,,
EIN53,A35K,OMAA,MMAS,50023.92,60393.72,172.8,0,0,0,0,,,,,,,,,
ETD810,B788,LTFM,KMIA,49866.06,60405.84,175.7,0,0,0,0,,,,,,,,,
TSC813,B789,RKSS,MMZP,49673.4,60472.08,180,15,0,0,0,,,,,,,,,
UAL87,A333,VIDP,KFLL,49055.82,60573.96,192,0,0,0,0,,,,,,,,,
TAP902,B763,EGLL,KLGA,49339.32,60632.7,188.2,0,0,0,0,,,,,,,,,
BAW700,B763,LEPA,MMZP,49488.48,60658.86,186.2,0,0,0,0,,,,,,,,,
UAL576,A339,ZSPD,KFLL,49747.74,60658.86,181.9,0,0,0,0,,,,,,,,,
TSC784,A339,OTHH,MUHA,49414.02,60678.36,187.7,0,0,0,0,,,,,,,,,
SAS3,A35K,RJAA,MYNN,49560.24,60782.04,187,38,0,0,0,,,,,,,,,
SWR84,B77W,EGKK,MKJS,50106.9,60817.26,178.5,0,0,0,0,,,,,,,,,
SAS890,A35K,LEMD,KBNA,50223.72,60846.18,177,0,0,0,0,,,,,,,,,
BAW664,B789,VTBS,MMZP,49940.76,60852.84,181.9,4,0,0,0,,,,,,,,,
UAL268,B744,VOBL,KALB,50304.96,60950.04,177.4,1,0,0,0,,,,,,,,,
DLH594,A339,ULLI,MDPC,49981.14,60995.58,183.6,0,0,0,0,,,,,,,,,
TSC946,A359,LFMN,KTPA,50467.86,61070.64,176.7,0,0,0,0,,,,,,,,,
TSC610,B748,EDDH,TBPB,50899.32,61135.8,170.6,1,0,0,0,,,,,,,,,
DAL19,A388,LEPA,MMZP,50424.96,61324.56,181.7,0,0,0,0,,,,,,,,,
UAE857,B78X,EHAM,KMSY,50856.66,61523.1,177.8,0,0,0,0,,,,,,,,,
ETD711,B77L,ZGGG,MMUN,50138.76,61673.58,192.2,0,0,0,0,,,,,,,,,
IBE496,B764,OMDB,KBDL,50383.62,61737.84,189.2,0,0,0,0,,,,,,,,,
LOT80,A359,VABB,KLGA,51222.18,61798.44,176.3,0,0,0,0,,,,,,,,,
DAL669,B752,ZSPD,KBUF,50639.88,61935.84,188.3,96,0,0,0,,,,,,,,,
EIN405,B788,LTFJ,MTPP,50594.88,62023.38,190.5,1,0,0,0,,,,,,,,,
EIN559,B744,EDDB,KBDL,50990.82,62075.4,184.7,1,0,0,0,,,,,,,,,
AFR776,B788,WMKK,MKJS,50508.84,62148.18,194,0,0,0,0,,,,,,,,,
VIR834,B789,ULLI,MTPP,51607.92,62312.52,178.4,0,0,0,0,,,,,,,,,
THY971,A339,EDDH,KCLT,50945.1,62430.3,191.4,1,0,0,0,,,,,,,,,
VIR211,B789,WSSS,KBDL,50810.82,62438.1,193.8,0,0,0,0,,,,,,,,,
EIN721,A339,EDDF,KROC,51413.04,62464.08,184.2,1,0,0,0,,,,,,,,,
DAL979,B788,LSGG,CYYT,51562.38,62490.24,182.1,0,0,0,0,,,,,,,,,
DAL317,B788,WMKK,KALB,51813.06,62542.5,178.8,0,0,0,0,,,,,,,,,
UAL577,B77L,ULLI,KDCA,51507.3,62550.06,184,4,0,0,0,,,,,,,,,
SWR330,B772,LSZH,KBDL,52203.12,62576.46,172.9,0,0,0,0,,,,,,,,,
TSC916,A388,VIDP,KMSY,52822.26,62714.64,164.9,0,0,0,0,,,,,,,,,
DAL946,B772,EBBR,KMIA,51656.64,62792.82,185.6,0,0,0,0,,,,,,,,,
DAL443,B788,UUEE,TBPB,51713.4,62892.66,186.3,0,0,0,0,,,,,,,,,
DLH831,B763,LTFJ,MMCL,51083.28,62918.04,197.2,0,0,0,0,,,,,,,,,
EIN736,B772,EDDM,KALB,52462.32,63043.92,176.4,0,0,0,0,,,,,,,,,
EIN568,A339,UUDD,MKJS,52580.7,63176.28,176.6,14,0,0,0,,,,,,,,,
ETD101,B772,EDDH,KMCO,52638.54,63359.7,178.7,0,0,0,0,,,,,,,,,
TAP893,B748,RKSI,MKJP,53271.06,63372.72,168.4,0,0,0,0,,,,,,,,,
DLH815,B748,LIPZ,MUHA,53618.7,63497.64,164.6,0,0,0,0,,,,,,,,,
VIR160,B77W,EGPH,KLGA,53481.06,63642.36,169.4,0,0,0,0,,,,,,,,,
ETD197,A339,OERK,KATL,52891.44,63681.84,179.8,6,0,0,0,,,,,,,,,
UAE108,B763,ZBAA,KROC,52128.18,63761.76,193.9,0,0,0,0,,,,,,,,,
ETD388,B788,OTHH,KLGA,52699.68,63793.62,184.9,21,0,0,0,,,,,,,,,
TSC642,B789,LFPO,MDSD,53202.24,63965.76,179.4,0,0,0,0,,,,,,,,,
IBE897,B744,EGPH,KFLL,53764.98,64007.04,170.7,0,0,0,0,,,,,,,,,
UAL302,B788,LTFJ,MMPR,53137.8,64039.74,181.7,0,0,0,0,,,,,,,,,
SAS449,B789,RKSI,KBUF,53556.9,64059.24,175,0,0,0,0,,,,,,,,,
TSC544,A346,LTFM,MUHA,53436.3,64171.44,178.9,0,0,0,0,,,,,,,,,
THY9,A339,EHAM,TBPB,53074.32,64210.68,185.6,15,0,0,0,,,,,,,,,
VIR167,B788,EGBB,KALB,53695.92,64487.04,179.9,0,0,0,0,,,,,,,,,
SWR402,B763,ZUUU,MUHA,53012.58,64751.46,195.6,0,0,0,0,,,,,,,,,
KLM106,B772,RJBB,MUHA,53343.18,64775.82,190.5,0,0,0,0,,,,,,,,,
SAS624,B77W,EDDB,KBWI,54233.04,65023.68,179.8,0,0,0,0,,,,,,,,,
SWR488,B788,VECC,KSYR,53916.18,65082.42,186.1,0,0,0,0,,,,,,,,,
ETD529,B752,EHAM,KCLT,54147.06,65193.48,184.1,0,0,0,0,,,,,,,,,
LOT543,A332,EDDL,MUHA,53838.72,65354.04,191.9,0,0,0,0,,,,,,,,,
BAW232,B789,LSZH,KMIA,55153.26,65816.04,177.7,0,0,0,0,,,,,,,,,
UAE954,B77W,ZUUU,MDSD,54745.02,65847.84,185,0,0,0,0,,,,,,,,,
AFR789,A333,EDDB,MMGL,54490.86,65901.96,190.2,0,0,0,0,,,,,,,,,
UAE76,A339,ZGGG,MDSD,55045.98,65985.96,182.3,0,0,0,0,,,,,,,,,
AAL80,A346,LFLL,MYNN,54582.18,66262.02,194.7,0,0,0,0,,,,,,,,,
DLH858,B77L,VABB,KPHL,55435.2,66329.28,181.6,0,0,0,0,,,,,,,,,
TAP688,B764,OMAA,KSYR,54930.06,66399.36,191.2,0,0,0,0,,,,,,,,,
EIN829,A359,LFPO,KJAX,55229.76,66484.5,187.6,1,0,0,0,,,,,,,,,
ETD158,A359,LFPO,KBUF,56004.06,66491.04,174.8,1,0,0,0,,,,,,,,,
DAL872,A333,OEJN,KLGA,55567.44,66598.56,183.9,0,0,0,0,,,,,,,,,
THY405,B78X,LFLL,TBPB,55911.18,66756.36,180.8,0,0,0,0,,,,,,,,,
IBE737,B772,LIRF,TTPP,55681.32,66867.9,186.4,0,0,0,0,,,,,,,,,
SAS42,A339,EDDH,KCHS,55367.88,67078.62,195.2,0,0,0,0,,,,,,,,,
UAL95,B77W,VHHH,MTPP,56178.06,67365.24,186.5,0,0,0,0,,,,,,,,,
TSC235,B77W,LFPO,KMIA,56541.6,67502.58,182.7,0,0,0,0,,,,,,,,,
EIN310,B763,WIII,KCHS,55790.52,67640.34,197.5,0,0,0,0,,,,,,,,,
IBE812,A333,WMKK,TBPB,56268.42,67646.88,189.6,0,0,0,0,,,,,,,,,
TSC147,B763,RJGG,KBUF,56404.62,67654.38,187.5,0,0,0,0,,,,,,,,,
UAL739,B772,EBBR,TTPP,56681.7,67753.32,184.5,0,0,0,0,,,,,,,,,
BAW533,A332,ZBAA,KSYR,57127.56,67804.56,178,0,0,0,0,,,,,,,,,
THY604,A333,UUDD,MMUN,56968.14,67865.28,181.6,0,0,0,0,,,,,,,,,
DAL480,B789,ZSPD,CYYT,57490.08,68001.24,175.2,0,0,0,0,,,,,,,,,
UAL98,A339,LFPG,KBNA,56848.02,68014.38,186.1,0,0,0,0,,,,,,,,,
DAL556,A359,VOMM,KALB,58087.02,68798.4,178.5,0,0,0,0,,,,,,,,,
UAL793,B763,LEPA,KIAD,57315.06,68996.04,194.7,0,0,0,0,,,,,,,,,
KLM166,B77W,RJGG,KSYR,57912.42,69096.24,186.4,0,0,0,0,,,,,,,,,
ETD49,A35K,WMKK,MTPP,57677.7,69409.56,195.5,0,0,0,0,,,,,,,,,
ETD470,B77L,LSZH,MKJS,58567.92,69449.04,181.4,0,0,0,0,,,,,,,,,
UAL725,A339,EGCC,KMSY,58835.1,69596.1,179.4,0,0,0,0,,,,,,,,,
SAS283,B752,ZBAA,KATL,58552.98,69700.44,185.8,0,0,0,0,,,,,,,,,
ETD362,B789,EGKK,KLGA,61604.4,69892.02,138.1,0,1,0,0,,,,,,,,,
BAW374,B77L,EDDF,KBUF,60499.98,69892.02,156.5,0,1,0,0,,,,,,,,,
IBE373,A359,LTFM,KALB,59382.78,70678.74,188.3,1,0,0,0,,,,,,,,,
LOT361,B752,VOMM,CYYT,59033.4,70808.64,196.3,0,0,0,0,,,,,,,,,
EIN492,A346,RKSS,KBDL,59977.2,71294.04,188.6,0,0,0,0,,,,,,,,,
EIN946,B772,RJTT,KJAX,60655.14,72158.64,191.7,0,0,0,0,,,,,,,,,
SAS887,B772,LFMN,KLGA,61035.18,72601.5,192.8,0,0,0,0,,,,,,,,,
IBE662,B788,ZUUU,KMIA,62928.24,73848.3,182,1,0,0,0,,,,,,,,,
THY730,A333,KMIA,OMDB,67107.6,78275.28,186.1,0,0,0,0,,,,,,,,,
VIR476,A359,KJAX,EBBR,69538.98,80150.4,176.9,1,0,0,0,,,,,,,,,
IBE679,A359,CYLW,VILK,69495.42,80292.96,180,0,0,0,0,,,,,,,,,
VIR557,B788,MMTJ,UAAA,69776.22,81025.56,187.5,0,0,0,0,,,,,,,,,
SWR393,A339,CYWG,FSIA,69249.06,81244.74,199.9,1,0,0,0,,,,,,,,,
KLM691,A35K,KDLH,EDDL,71176.14,81419.16,170.7,0,0,0,0,,,,,,,,,
DAL706,A333,KBDL,HBBA,70065.3,81473.34,190.1,2,0,0,0,,,,,,,,,
AFR882,B763,KPHX,LPPT,69521.64,81475.2,199.2,0,0,0,0,,,,,,,,,
BAW425,A333,KFLL,EHAM,70870.26,81577.8,178.5,0,0,0,0,,,,,,,,,
AAL340,B772,MMUN,ORER,70342.38,81631.92,188.2,0,0,0,0,,,,,,,,,
UAE432,A35K,KATL,LSZH,71626.14,82118.16,174.9,0,0,0,0,,,,,,,,,
ETD442,B772,CYLW,DTTJ,71579.58,82330.98,179.2,0,0,0,0,,,,,,,,,
DAL148,A333,KBOI,LROP,70791.3,82493.76,195,0,0,0,0,,,,,,,,,
THY582,A359,CYXY,VABB,71756.1,82606.32,180.8,0,0,0,0,,,,,,,,,
UAL186,B77W,KATL,HRYR,71979.24,82851.24,181.2,4,12,0,0,,,,,,,,,
ETD476,B789,CYXY,GMMX,72498.12,82928.16,173.8,0,1,0,0,,,,,,,,,
EIN104,B77L,KBUF,DGAA,72823.5,83027.04,170.1,4,10,2,0,,,,,,,,,
IBE733,A359,CYXE,VOHS,72224.04,83039.28,180.3,0,0,0,0,,,,,,,,,
IBE36,A333,CYYZ,ORER,72404.7,83443.44,184,0,0,0,0,,,,,,,,,
IBE596,B789,CYQT,LJLJ,72683.04,83646.06,182.7,0,0,0,0,,,,,,,,,
THY459,A359,KBNA,VGHS,73373.52,83976.12,176.7,3,0,0,0,,,,,,,,,
EIN286,B788,KBTV,LOWW,72933.18,84076.02,185.7,0,0,0,0,,,,,,,,,
UAE834,B744,KIAD,FABL,74180.64,84180.54,166.7,0,0,0,0,,,,,,,,,
EIN458,A359,KSJC,UKLL,73267.5,84215.82,182.5,0,0,1,0,,,,,,,,,
SWR233,A35K,CYUL,OEJN,74063.82,84257.76,169.9,0,0,1,0,,,,,,,,,
DAL722,B77W,KMSP,DTTJ,73748.58,84362.1,176.9,7,0,2,0,,,,,,,,,
IBE317,B772,KBUF,GQNN,73836.18,84363.96,175.5,0,0,0,0,,,,,,,,,
UAL783,B789,CYEG,VIDP,73092.9,84454.62,189.4,3,0,4,0,,,,,,,,,
AFR63,B789,CYOW,LOWW,73633.62,84655.98,183.7,2,0,1,0,,,,,,,,,
THY268,B772,KSYR,EHAM,73477.92,84736.2,187.6,0,0,0,0,,,,,,,,,
UAL978,B78X,KBNA,LFLL,74381.28,85277.4,181.6,0,0,0,0,,,,,,,,,
TAP920,B763,KMHT,LFMN,74276.88,85376.04,185,0,0,0,0,,,,,,,,,
TSC939,B789,CYSJ,OKBK,74475.3,85402.14,182.1,4,7,2,0,,,,,,,,,
VIR888,B789,CYFC,LYBE,73948.32,85484.22,192.3,0,0,0,0,,,,,,,,,
EIN646,B772,MMTJ,OKBK,74950.98,85558.86,176.8,0,0,0,0,,,,,,,,,
IBE461,A35K,KSYR,LBSF,77202.3,85566.3,139.4,35,36,24,0,,,,,,,,,
LOT833,B789,CYMX,FACT,74685.36,85800.18,185.2,3,5,1,0,,,,,,,,,
IBE412,A333,KPBI,UTTT,75209.82,85883.46,177.9,0,0,0,0,,,,,,,,,
VIR447,A35K,KOAK,OISS,74772.96,86087.76,188.6,12,33,2,0,,,,,,,,,
DAL532,B77W,KPBI,LIRF,75701.04,86096.04,173.3,4,0,0,0,,,,,,,,,
UAE519,A35K,KMSP,GOOY,75537.48,86108.16,176.2,19,65,7,0,,,,,,,,,
UAE784,B77L,CYYC,LDZA,75324.48,86129.64,180.1,0,0,0,0,,,,,,,,,
AFR719,A339,MMPR,OYSN,75133.08,86233.02,185,0,0,3,0,,,,,,,,,
TSC461,B788,KFAR,LCLK,75375.66,86305.62,182.2,5,0,0,0,,,,,,,,,
BAW254,A333,KCHS,OLBA,74876.22,86319.54,190.7,3,2,3,0,,,,,,,,,
DLH952,B788,CYTZ,UAII,75044.82,86353.2,188.5,0,0,2,0,,,,,,,,,
THY803,A346,CYQX,HRYR,75483.42,86366.16,181.4,0,0,0,0,,,,,,,,,
ETD213,B772,CYFC,OEDF,74588.58,86539.86,199.2,0,0,0,0,,,,,,,,,
EIN609,B744,MMAS,OKBK,76073.28,86557.68,174.7,0,0,0,0,,,,,,,,,
VIR913,B77W,KSMF,UKLL,75912.72,86669.1,179.3,131,14,37,0,,,,,,,,,
BAW69,A35K,KMSO,LEMD,75770.1,86708.28,182.3,119,37,17,0,,,,,,,,,
SWR47,B789,KROC,VOBL,76194.78,86924.22,178.8,20,31,31,0,,,,,,,,,
DAL402,B77W,CYTZ,LOWW,76465.5,86940.78,174.6,9,15,32,0,,,,,,,,,
VIR854,A343,CYLW,LDZA,76267.68,87177.42,181.8,0,0,33,0,,,,,,,,,
IBE766,A332,KTUS,LYBE,75623.46,87189.66,192.8,0,0,0,0,,,,,,,,,
SWR908,B789,KBIL,VOHS,75990.18,87251.22,187.7,0,0,1,0,,,,,,,,,
SWR448,B772,KSJC,LBSF,77020.26,87335.28,171.9,1,0,0,0,,,,,,,,,
TAP643,A339,MMMX,DTTJ,76400.16,87465.36,184.4,0,0,0,0,,,,,,,,,
DLH805,A35K,KSYR,LSZH,76734.66,87479.28,179.1,0,0,0,0,,,,,,,,,
LOT783,A339,KBUF,LEMD,76330.2,87483.96,185.9,2,1,5,0,,,,,,,,,
ETD943,B789,CYYC,UAII,79225.5,87600.36,139.6,26,101,101,0,,,,,,,,,
TAP718,A332,KROC,LYBE,75840,87615.84,196.3,2,1,3,0,,,,,,,,,
DLH641,A359,CYYJ,LFLL,77686.86,87842.82,169.3,1,0,0,0,,,,,,,,,
IBE742,A339,CYYJ,FACT,76539.12,87904.56,189.4,35,0,0,0,,,,,,,,,
UAL49,B788,CYEG,LHBP,76655.64,87985.08,188.8,0,18,6,0,,,,,,,,,
DAL231,A359,KSMF,VOMM,77137.92,88122.06,183.1,0,0,0,0,,,,,,,,,
DLH140,B78X,KMKE,LJLJ,76905.48,88136.16,187.2,1,0,0,0,,,,,,,,,
BAW754,A359,KPHX,UKLL,77583.24,88169.7,176.4,0,0,1,0,,,,,,,,,
